OR-5370613--Esplugues de Llobregat:Ruta per Collserola
41,410380;2,075730
41,410440;2,075670
41,410630;2,075470
41,410710;2,075400
41,410920;2,075210
41,411080;2,075190
41,411130;2,075180
41,411130;2,075010
41,411130;2,074950
41,411230;2,074980
41,411360;2,075070
41,411560;2,075200
41,411740;2,075320
41,411830;2,075410
41,411970;2,075570
41,412080;2,075660
41,412220;2,075580
41,412240;2,075560
41,412160;2,075370
41,412100;2,075140
41,412080;2,075010
41,412060;2,074960
41,411990;2,074870
41,411900;2,074720
41,411790;2,074500
41,411720;2,074320
41,411670;2,074150
41,411700;2,073960
41,411720;2,073820
41,411770;2,073710
41,411850;2,073630
41,411810;2,073550
41,411740;2,073480
41,411590;2,073370
41,411480;2,073230
41,411410;2,073120
41,411240;2,072720
41,411220;2,072560
41,411230;2,072530
41,411210;2,072320
41,411170;2,072200
41,411100;2,072100
41,410950;2,072030
41,410810;2,071980
41,410680;2,071900
41,410530;2,071860
41,410380;2,071820
41,410260;2,071760
41,410030;2,071660
41,409950;2,071640
41,409800;2,071580
41,409580;2,071440
41,409420;2,071360
41,409230;2,071250
41,409080;2,071130
41,408820;2,070960
41,408690;2,070930
41,408570;2,070940
41,408440;2,070900
41,408320;2,070980
41,408170;2,071040
41,408100;2,071070
41,407970;2,071160
41,407960;2,071120
41,407980;2,071100
41,408090;2,070970
41,408170;2,070920
41,408250;2,070840
41,408310;2,070760
41,408420;2,070680
41,408490;2,070650
41,408680;2,070640
41,408810;2,070650
41,408880;2,070640
41,408980;2,070680
41,409090;2,070670
41,409160;2,070690
41,409320;2,070750
41,409420;2,070820
41,409520;2,070880
41,409600;2,070910
41,409680;2,070960
41,409780;2,071030
41,409860;2,071090
41,410000;2,071150
41,410020;2,071160
41,410160;2,071190
41,410240;2,071250
41,410360;2,071290
41,410500;2,071280
41,410610;2,071300
41,410730;2,071360
41,410820;2,071400
41,410960;2,071400
41,411050;2,071380
41,411140;2,071300
41,411170;2,071270
41,411240;2,071190
41,411300;2,071170
41,411450;2,071190
41,411580;2,071120
41,411660;2,071030
41,411750;2,070950
41,411800;2,070880
41,411920;2,070800
41,412010;2,070780
41,412050;2,070760
41,412160;2,070770
41,412250;2,070820
41,412300;2,070810
41,412450;2,070810
41,412580;2,070840
41,412690;2,070860
41,412830;2,070910
41,413030;2,070960
41,413090;2,070970
41,413200;2,070990
41,413280;2,071020
41,413390;2,071070
41,413540;2,071110
41,413730;2,071140
41,413800;2,071070
41,413810;2,071040
41,413880;2,070880
41,413960;2,070790
41,414080;2,070710
41,414180;2,070710
41,414250;2,070770
41,414300;2,070850
41,414330;2,070930
41,414390;2,071030
41,414440;2,071090
41,414580;2,071280
41,414680;2,071340
41,414780;2,071370
41,414860;2,071390
41,414910;2,071420
41,414990;2,071470
41,415060;2,071620
41,415100;2,071700
41,415120;2,071810
41,415110;2,071830
41,415120;2,071860
41,415160;2,071870
